City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
Barcelona,387.5066911816044,Weekday,Private room,False,True,2.0,False,1,0,9.0,91.0,1,1.5493718616401952,0.5760611356393729,394.1508318300387,13.433296057933983,780.6114289479832,17.183660026085313
Barcelona,248.56285055973183,Weekday,Private room,False,True,2.0,True,0,0,10.0,95.0,1,0.7409052928219434,0.270107575568292,566.6504594901032,19.31236158592515,1145.7439394800836,25.221350345211707
Barcelona,136.38373635580794,Weekday,Private room,False,True,3.0,False,0,1,9.0,84.0,1,1.6881515652165775,0.102537308785363,342.3747475635525,11.668683598680914,826.0136877793922,18.18310347674897
Barcelona,117.99753299043452,Weekday,Private room,False,True,2.0,False,1,0,8.0,84.0,1,2.5774670088452263,0.0504922053196299,289.92047271053934,9.880957310414166,590.0639134566637,12.989122765170771
Barcelona,150.58067819489375,Weekday,Private room,False,True,2.0,False,1,0,8.0,87.0,1,0.250320516056379,0.2528176432539952,574.4172772437153,19.577067261739323,1438.2013104025184,31.65923717044896
Barcelona,1041.4969627853934,Weekday,Entire home/apt,False,False,6.0,True,0,0,10.0,99.0,3,1.888740219991341,0.1377725911348623,1335.1308497481652,45.5034127353609,781.267568458616,17.198103676104108
Barcelona,474.3174994763423,Weekday,Entire home/apt,False,False,4.0,False,0,1,10.0,91.0,1,1.1955935341570885,0.5799105835861592,512.849988503535,17.478754762204172,862.6687048852137,18.98999321579064
Barcelona,440.80340726604135,Weekday,Entire home/apt,False,False,4.0,False,0,1,9.0,92.0,1,1.6181542700344187,0.5942830541189548,461.32144855040303,15.722579012403944,934.673413870508,20.575038468264072
Barcelona,111.01543044662182,Weekday,Private room,False,True,2.0,False,0,1,9.0,90.0,1,1.6689209872198028,0.3070893790213949,1048.128673814189,35.72191568588916,795.9437787908979,17.521172234248493
Barcelona,691.9263620918379,Weekday,Entire home/apt,False,False,4.0,True,0,1,10.0,98.0,2,1.0681015103265317,0.7836815814257695,555.112245870443,18.91912065627156,1006.2999901054148,22.151759855128542
Barcelona,141.27120813647682,Weekday,Private room,False,True,2.0,False,1,0,8.0,89.0,1,1.7747744250904425,0.4394478768305884,356.5515528368028,12.151851987561471,795.057934191469,17.501672068265727
Barcelona,181.76740289059043,Weekday,Private room,False,True,2.0,False,1,0,9.0,89.0,1,0.8936410295617603,0.2415258019823139,904.7590649943944,30.835648182546784,2068.9162590164688,45.543214330453104
Barcelona,190.84413619754693,Weekday,Private room,False,True,2.0,False,1,0,9.0,93.0,1,1.3419060107449954,0.4021499652812549,443.9736022589229,15.1313364311845,791.9606442284061,17.433491183700394
Barcelona,230.17664719435845,Weekday,Private room,False,True,3.0,True,1,0,10.0,97.0,1,0.6501889011504199,0.2942879711357787,565.4221815021109,19.27049989105688,1124.6893661210083,24.75787438626475
Barcelona,170.13056531756928,Weekday,Private room,False,True,2.0,False,0,0,10.0,94.0,1,0.988416436013358,0.3372273105795874,771.779504755587,26.30349029251331,2156.790639444524,47.47759989320817
Barcelona,237.39148648963155,Weekday,Private room,False,True,2.0,False,0,0,9.0,95.0,1,0.8275084638643502,0.1339560388262392,1372.755388951378,46.78571771443056,1979.6379776495503,43.57792458727085
Barcelona,387.5066911816044,Weekday,Private room,False,True,2.0,False,0,0,9.0,93.0,1,1.1246083703443372,0.3112074982793677,772.7740862187085,26.337387232894766,1798.958510390665,39.60061343868173
Barcelona,143.36583889962063,Weekday,Private room,False,True,2.0,False,1,0,10.0,88.0,1,1.0062316512673497,0.3873945853183815,616.5682855231846,21.01364160747785,1281.4188356018392,28.207972373245127
Barcelona,515.0464309819163,Weekday,Entire home/apt,False,False,5.0,False,0,1,9.0,88.0,2,0.7183421817374067,0.1805120126212394,927.4266238145452,31.60819514668212,1527.0644876971248,33.615389195440656
Barcelona,139.87478762771428,Weekday,Private room,False,True,2.0,True,1,0,10.0,94.0,1,1.8162136307943184,0.1626838734158383,1904.3957891111831,64.90488001213873,770.0655606518985,16.9515130080433
Barcelona,150.58067819489375,Weekday,Private room,False,True,2.0,False,1,0,10.0,95.0,1,0.9582425187777384,0.2384425272189815,533.7702573614004,18.19175126629493,1106.0763010321486,24.34814353853504
Barcelona,159.65741150185025,Weekday,Private room,False,True,2.0,False,0,1,8.0,86.0,1,1.7490307160686356,0.2129770344238719,349.4105163872868,11.908473947887028,815.5411004951,17.95256959931227
Barcelona,229.2457001885168,Weekday,Private room,False,True,2.0,False,1,0,9.0,92.0,1,0.7476329618860781,0.428519288321679,483.3990153810128,16.475018097962668,1176.368783736586,25.895497420876183
Barcelona,156.1663602299439,Weekday,Private room,False,True,2.0,False,1,0,10.0,92.0,1,1.427120634543335,0.1645487705110873,359.26010719962915,12.244163888759092,869.5279276097274,19.140985818474007
Barcelona,156.1663602299439,Weekday,Private room,False,True,2.0,False,1,0,10.0,95.0,1,1.4679998563559449,0.1311610402424882,357.16383387694424,12.172719512931623,862.2116980546116,18.97993308892669
Barcelona,127.30700304885144,Weekday,Private room,False,True,2.0,False,1,0,7.0,85.0,1,1.8407009006210424,0.526939636901134,514.547831435647,17.536619987709436,663.2337120803453,14.599815226362308
Barcelona,173.62161658947562,Weekday,Private room,False,True,2.0,False,0,0,9.0,86.0,1,0.7537103650206972,0.053187305428749,2065.07048988252,70.38093295983879,1882.6068232197413,41.44197024708462
Barcelona,196.895291735518,Weekday,Private room,False,True,2.0,False,0,0,9.0,94.0,1,1.8561394737127697,0.881962856308838,448.19798688313085,15.275310272508367,771.429426752243,16.981535898460116
Barcelona,144.52952265692275,Weekday,Private room,False,True,2.0,True,1,0,10.0,98.0,1,1.900920221367585,0.3117636790976318,345.341166586352,11.7697839433894,796.900725788577,17.542237582847424
Barcelona,139.87478762771428,Weekday,Private room,False,True,2.0,True,0,1,10.0,97.0,1,2.013812491272238,0.2454410619420922,350.09921364991345,11.93194586136796,888.8577555727517,19.566494823033377
Barcelona,902.5531221635208,Weekday,Entire home/apt,False,False,6.0,False,0,1,8.0,86.0,3,0.576207114700253,0.2270088616448831,563.8111343091656,19.21559280433159,1151.3850544888394,25.345528648121192
Barcelona,121.48858426234084,Weekday,Private room,False,True,2.0,False,0,0,8.0,86.0,1,2.245415266322569,0.4617522576386079,293.0051044634415,9.98608653562485,615.1486937790394,13.541315983081578
Barcelona,224.5909651593083,Weekday,Private room,False,True,2.0,False,1,0,9.0,93.0,1,1.13205929054001,0.3217291791503832,736.1202059421948,25.088163875581653,1750.6112482420806,38.53634140121883
Barcelona,127.30700304885144,Weekday,Private room,False,True,2.0,False,1,0,8.0,87.0,1,1.2714193555857805,0.3548656563815846,368.5922207413593,12.562217369631544,935.9289801411934,20.60267734611749
Barcelona,242.9771685246817,Weekday,Private room,False,True,2.0,False,1,0,9.0,91.0,1,1.1699702287260492,0.3455294533377215,644.1142425535203,21.95245225077796,1590.7592769659304,35.01750753965111
Barcelona,381.9210091465543,Weekday,Private room,False,True,2.0,True,0,0,10.0,96.0,1,0.9762308292153756,0.2228931879272409,774.6438346391278,26.40111127470061,1718.8175901306572,37.83646513536839
Barcelona,173.62161658947562,Weekday,Private room,False,True,2.0,False,0,0,8.0,89.0,1,0.9451874619784808,0.2434815269513959,830.6066322713265,28.30841367802965,1927.7486815806813,42.43568148196301
Barcelona,730.3279260828077,Weekday,Entire home/apt,False,False,5.0,False,0,1,9.0,82.0,2,1.8308973030718887,0.2113459696636796,1539.9902651494,52.48535202130088,775.0108746051039,17.060374588264665
Barcelona,589.9876649521725,Weekday,Entire home/apt,False,False,5.0,True,0,1,10.0,96.0,1,1.1494543423482304,0.309008276341682,486.7206865913612,16.588226010194013,1246.6835195863002,27.44334116343301
Barcelona,215.28149510089136,Weekday,Private room,False,True,2.0,True,1,0,10.0,95.0,1,0.9535048756292566,0.1831587592447746,828.6447105869155,28.241548222724617,1613.699648661991,35.522495723885605
Barcelona,215.28149510089136,Weekday,Private room,False,True,2.0,False,0,1,8.0,85.0,1,0.6199634802204179,0.4867818958382696,565.2204728102506,19.263625333510884,1321.9281356607332,29.09970674234709
Barcelona,182.93108664789256,Weekday,Private room,False,True,2.0,False,1,0,10.0,91.0,1,1.0401653636883126,0.2604801888230017,691.8653608519198,23.579887378141663,1386.0251235780736,30.510678716651952
Barcelona,248.56285055973183,Weekday,Private room,False,True,2.0,False,1,0,9.0,90.0,1,1.2004939984429122,0.1960705397293821,637.710691965985,21.734208918739498,1350.8828394082198,29.737088885244184
Barcelona,157.56278073870644,Weekday,Private room,False,True,2.0,True,0,0,10.0,95.0,1,2.5454372899279054,0.8724190814324841,379.5579372701623,12.93594667507244,586.1769258034336,12.903558204005286
Barcelona,127.30700304885144,Weekday,Private room,False,True,2.0,True,1,0,10.0,93.0,1,1.7636909865677626,0.3386407204009607,357.2058529824525,12.174151591818177,811.826802848648,17.87080647668116
Barcelona,207.13570879977647,Weekday,Private room,False,True,2.0,False,0,0,10.0,93.0,1,0.5552783338675386,0.2877358995344446,731.631427504798,24.93517906667474,1342.2676854803424,29.547442832574227
Barcelona,185.2584541624968,Weekday,Private room,False,True,2.0,False,0,0,10.0,100.0,1,1.2287930051442193,0.2289346042668296,613.9087037648079,20.92299877162572,1349.8491712097743,29.714334666892807
Barcelona,196.895291735518,Weekday,Private room,False,True,2.0,True,0,0,10.0,95.0,1,1.5086146127209736,0.0944249488854315,370.3574230509004,12.622378311360672,884.8818181141238,19.478972202891736
Barcelona,150.58067819489375,Weekday,Private room,False,True,2.0,False,1,0,9.0,90.0,1,1.9017564100014823,0.3991370585869608,321.9261437726436,10.971762200800622,737.2151799455575,16.22837502562099
Barcelona,469.6627644471338,Weekday,Entire home/apt,False,False,4.0,True,0,1,10.0,90.0,1,1.0604038100162816,0.1926016146952517,583.1864084270971,19.875933395828888,1336.9871463699512,29.43120191492625
Barcelona,469.6627644471338,Weekday,Entire home/apt,False,False,4.0,True,0,1,10.0,100.0,1,1.0603950223430003,0.1926143387556464,583.1837954581473,19.875844341632728,1336.9972982171353,29.43142538832695
Barcelona,990.5276142155608,Weekday,Entire home/apt,False,False,6.0,True,0,1,10.0,92.0,3,1.0603882075025308,0.1926238340516311,583.1820885459044,19.875786167310487,1337.0055128399877,29.43160621745794
Barcelona,115.67016547583027,Weekday,Private room,False,True,2.0,False,0,0,8.0,85.0,1,2.8179269671389573,0.4760506682726924,282.12345813468926,9.615222478194946,499.8305649750988,11.002809055400816
Barcelona,462.91339865478153,Weekday,Private room,False,True,4.0,False,1,0,10.0,92.0,2,1.0666554556958503,0.3152850720357311,696.0498144151845,23.72250030450548,1941.0542269346456,42.7285774854616
Barcelona,190.84413619754693,Weekday,Private room,False,True,2.0,False,1,0,10.0,92.0,1,1.4143917714211884,0.179256084137343,359.4353705169185,12.25013714528709,876.9128922144608,19.303551618008143
Barcelona,167.80319780296506,Weekday,Private room,False,True,2.0,False,1,0,10.0,92.0,1,1.414399723327943,0.1792465173817955,359.4349774358119,12.250123748448992,876.9075001139719,19.303432921281203
Barcelona,185.2584541624968,Weekday,Private room,False,True,2.0,True,0,0,10.0,96.0,1,0.4561647739978147,0.3228612453323968,743.5081761406058,25.339957815687413,1658.505651952573,36.50881375500981
Barcelona,156.1663602299439,Weekday,Private room,False,True,2.0,False,1,0,10.0,88.0,1,1.4143907193656935,0.1792598649463374,359.4350419079585,12.250125945763733,876.9170815518627,19.30364383821781
Barcelona,150.58067819489375,Weekday,Private room,False,True,2.0,False,0,0,10.0,93.0,1,0.2175362015704634,0.2064616103887544,576.4104621205204,19.644998217064224,1483.144841486018,32.6485826115623
Barcelona,132.8926850839016,Weekday,Private room,False,True,2.0,False,1,0,10.0,92.0,1,1.4143771017938345,0.1792704582794292,359.4365915130681,12.250178758805164,876.9183168214879,19.30367103030403
Barcelona,324.20229478436937,Weekday,Entire home/apt,False,False,3.0,True,0,0,10.0,96.0,2,1.3424387298777416,0.3057464497575601,360.5123725941161,12.286843113128972,939.3538480795282,20.6780692300999
Barcelona,157.56278073870644,Weekday,Private room,False,True,2.0,True,1,0,10.0,97.0,1,4.345493176990226,0.5084631471382455,172.97299650425887,5.895198701677852,328.19459821352825,7.224573185790153
Barcelona,231.3403309516605,Weekday,Private room,False,True,2.0,False,1,0,9.0,94.0,1,0.7927301275149342,0.2013351819889544,542.5183314462267,18.489899740503624,1083.9031458830534,23.86004415174898
Barcelona,115.67016547583027,Weekday,Private room,False,True,2.0,False,0,0,10.0,93.0,1,2.090314039799813,0.1278596817740032,901.580033510056,30.72730166223543,713.2571704404506,15.700985501242265
Barcelona,205.97202504247443,Weekday,Private room,False,True,2.0,True,0,0,10.0,95.0,1,0.6115758145083595,0.2636057809045455,826.3000044237598,28.161636855007107,1525.433541799251,33.57948705669313
Barcelona,171.2942490748714,Weekday,Private room,False,True,2.0,False,0,1,8.0,76.0,1,0.5463956267445998,0.2002545009228334,509.7243849027769,17.3722291503368,1266.067482644655,27.8700418480513
Barcelona,121.48858426234084,Weekday,Private room,False,True,2.0,False,0,0,9.0,94.0,1,1.1829543307118424,0.3524115558107349,474.7888101108667,16.181568415321046,851.9058735094467,18.753070172621115
Barcelona,182.93108664789256,Weekday,Private room,False,True,2.0,False,0,1,7.0,80.0,1,1.2208739215848463,0.1625761770757232,378.8098215204141,12.910449683716848,939.5739754630612,20.682914911293885
Barcelona,164.31214653105872,Weekday,Private room,False,True,3.0,False,0,0,9.0,89.0,1,1.6013868737296073,0.5643887357502957,463.727650598672,15.804586259070224,971.1504125921858,21.378009474786484
Barcelona,171.2942490748714,Weekday,Private room,False,True,2.0,False,0,1,7.0,80.0,1,0.3713008873658366,0.1914779207195514,542.0263234802914,18.473131315485755,1355.066985575038,29.829194819853605
Barcelona,161.98477901645447,Weekday,Private room,False,True,2.0,False,0,0,10.0,100.0,1,0.4701207214829752,0.1838375814183932,744.9781742977118,25.390057723779293,1304.8774536314152,28.7243687542785
Barcelona,173.62161658947562,Weekday,Private room,False,True,2.0,False,1,0,9.0,83.0,1,1.435399328664442,0.2221045413187961,372.750448709518,12.703936485415992,895.5015299136533,19.712744743711507
Barcelona,208.53212930853908,Weekday,Private room,False,True,2.0,False,0,0,10.0,92.0,1,1.142517760056663,0.5017322161009315,591.1781631495303,20.148305286331784,1268.333153529116,27.91991623723625
Barcelona,117.99753299043452,Weekday,Private room,False,True,2.0,True,1,0,10.0,94.0,1,1.782534172405048,0.3042954947519141,356.41297780042834,12.14712912682003,788.1296325975748,17.34915882706439
Barcelona,183.86203365373424,Weekday,Private room,False,True,2.0,False,1,0,9.0,90.0,1,1.5246442723693965,0.1466934086552784,372.2454206983981,12.686724316258758,900.5924066725942,19.824810609283364
Barcelona,179.4400353759862,Weekday,Private room,False,True,2.0,False,0,0,9.0,94.0,1,1.7866890586509458,0.2567714471838468,356.53129907307965,12.15116170662735,781.406689077713,17.201166149099674
Barcelona,165.2430935369004,Weekday,Private room,False,True,2.0,True,1,0,9.0,96.0,1,1.830408855710401,0.2628528203731001,900.742403478494,30.698753879781822,755.0711560116287,16.621440013878715
Barcelona,208.53212930853908,Weekday,Private room,False,True,2.0,False,0,0,10.0,90.0,1,1.5692549788500958,0.1596612172273752,343.71476776774387,11.714353648501532,835.6899272931671,18.396107288850168
Barcelona,164.31214653105872,Weekday,Private room,False,True,2.0,False,1,0,10.0,94.0,1,1.496952803883892,0.2520589275506519,377.7618202929759,12.874732111609,948.2009097340706,20.87282028557234
Barcelona,190.84413619754693,Weekday,Private room,False,True,2.0,True,1,0,10.0,97.0,1,1.3553397335060011,0.3403936294633509,372.281497099962,12.687953858210154,904.9988294935794,19.921809537148203
Barcelona,237.1587497381712,Weekday,Private room,False,True,2.0,False,1,0,9.0,82.0,1,0.2344882555204148,0.2290893398744179,685.0782337561417,23.348571140048,1684.3964838629,37.07875064914312
Barcelona,144.52952265692275,Weekday,Private room,False,True,2.0,False,1,0,8.0,86.0,1,2.1860834452028564,0.3905510585114023,590.1084792307596,20.11184873313224,626.4440208650542,13.789960895686932
Barcelona,306.5143016733772,Weekday,Private room,False,True,2.0,True,0,1,10.0,96.0,1,1.1748056295816074,0.2043989780144554,512.5843410228135,17.469701067609623,1202.5441990394029,26.47169887133581
Barcelona,239.48611725277536,Weekday,Private room,False,True,2.0,True,1,0,9.0,94.0,1,1.1227988673231957,0.2022900044450751,2934.1334407443887,100.0,1221.577554602046,26.89068160591458
Barcelona,195.73160797821583,Weekday,Private room,False,True,2.0,True,1,0,10.0,95.0,1,1.0921173228700742,0.4318535240592824,664.870190874127,22.65984844593332,1643.8295580467968,36.18574775977114
Barcelona,185.2584541624968,Weekday,Private room,False,True,2.0,True,1,0,10.0,96.0,1,2.220392113105228,0.3597866072790821,597.6647630125007,20.36937907162373,627.2509125061912,13.807723064065472
Barcelona,249.9592710684944,Weekday,Private room,False,True,2.0,True,1,0,9.0,95.0,1,1.0979586025202743,0.1612508969354801,575.4633550234178,19.61271927964609,1351.097612678711,29.74181670593185
Barcelona,185.2584541624968,Weekday,Private room,False,True,2.0,True,1,0,10.0,97.0,1,1.0921079865042571,0.4318457662645228,664.8772488622193,22.660088993551028,1643.8370263006702,36.185912159023815
Barcelona,433.8213047222287,Weekday,Entire home/apt,False,False,4.0,False,0,1,10.0,91.0,2,1.984898160378672,0.2965482959555496,711.1239950033943,24.23625269145845,699.6770208549776,15.402044613463254
Barcelona,127.30700304885144,Weekday,Private room,False,True,2.0,False,0,0,10.0,95.0,1,1.937591948626451,0.3481451685895397,363.4789920374655,12.387950288493048,719.1386864389243,15.830455769813604
Barcelona,185.2584541624968,Weekday,Private room,False,True,2.0,True,1,0,10.0,97.0,1,2.1217384421599346,0.2215527910777652,771.6531972831289,26.299185530135965,667.3429394689709,14.690271968087426
Barcelona,289.2917820653059,Weekday,Private room,False,True,2.0,False,1,0,8.0,88.0,1,0.9516937893625418,0.3506914807127771,805.8395477046707,27.464311490217348,1866.859984443333,41.09533386182948
Barcelona,127.30700304885144,Weekday,Private room,False,True,2.0,False,0,0,9.0,84.0,1,0.881311815038923,0.1135795558103835,531.1118166724189,18.10114731992816,1081.911329529828,23.8161981436341
Barcelona,320.4785067610026,Weekday,Private room,False,True,2.0,True,1,0,10.0,99.0,1,0.971102586143208,0.3018931486604126,413.6040444589332,14.09629291958862,1083.8910502741064,23.8597778901696
Barcelona,299.5321991295645,Weekday,Private room,False,True,3.0,False,1,0,10.0,93.0,1,1.1216315519511826,0.5459547118792902,442.5140050314545,15.081591003549889,1351.7878966064347,29.75701197965653
Barcelona,239.7188540042358,Weekday,Private room,False,True,2.0,False,1,0,10.0,60.0,1,1.3265964364254883,0.5039219055683026,412.7729481091374,14.067967815547512,1268.0349120387616,27.91335102414064
Barcelona,295.1102008518165,Weekday,Entire home/apt,False,False,2.0,True,0,1,10.0,97.0,1,3.122012294443682,0.1507772037632934,239.4856293485467,8.162056504416828,476.6034011727425,10.491507694251414
Barcelona,526.450531803477,Weekday,Entire home/apt,False,False,6.0,False,0,0,10.0,98.0,3,2.430943445048757,0.4721360135938371,494.21665375811926,16.84370066116477,673.5965370111916,14.827932896585876
Barcelona,703.563199664859,Weekday,Entire home/apt,False,False,2.0,True,0,1,10.0,96.0,2,1.0616085632649808,0.3808539635309366,494.7654954149945,16.86240607003452,1247.097919430999,27.45246337940641
Barcelona,358.647334000512,Weekday,Entire home/apt,False,False,4.0,False,0,1,8.0,76.0,1,1.2955392299103194,0.1645660451749702,458.0373046169725,15.61065009029612,1027.021825216622,22.6079112211769
Barcelona,196.895291735518,Weekday,Private room,False,True,2.0,True,0,0,10.0,98.0,1,1.1438745586498815,0.3661135346249506,635.1306802406327,21.64627795794796,1643.233969695154,36.172637027119016
Barcelona,691.9263620918379,Weekday,Entire home/apt,False,False,4.0,True,0,1,10.0,100.0,2,1.3075495066617553,0.6899256533652722,591.3556144372725,20.15435311242169,891.6258463232685,19.62742901975957
Barcelona,111.01543044662182,Weekday,Private room,False,True,2.0,False,1,0,7.0,88.0,1,1.0180469663605063,0.2348213589651628,728.6095173056267,24.832187493176136,1765.6076719857765,38.86645884206397
Barcelona,619.0797588847254,Weekday,Entire home/apt,False,False,6.0,False,0,1,9.0,85.0,2,0.5822477862064172,0.3558062320517358,751.7251556573402,25.62000573043562,1358.0067260483509,29.893907555262068
Barcelona,200.1536062559639,Weekday,Private room,False,True,2.0,False,1,0,10.0,95.0,1,1.1063666004091526,0.3487348675268999,486.74227704233806,16.588961847585626,883.769425196592,19.454485011183497
Barcelona,455.465822608048,Weekday,Entire home/apt,False,False,4.0,False,0,1,9.0,92.0,1,1.53972524778213,0.4318033087383526,781.9762800463665,26.65101284036964,814.9193252827187,17.938882413260426
Barcelona,367.49133055600805,Weekday,Entire home/apt,False,False,2.0,False,0,1,10.0,96.0,1,1.783117876010755,0.1850090753719171,2159.706916042898,73.60629499846404,780.4094303192427,17.179213414578882
Barcelona,691.9263620918379,Weekday,Entire home/apt,False,False,4.0,True,0,1,10.0,96.0,2,1.2506205562165438,0.7869380869420435,566.8835111360358,19.32030436189765,938.5534741680216,20.660450537010032
Barcelona,393.0923732166546,Weekday,Entire home/apt,False,False,6.0,False,0,1,9.0,100.0,2,1.6755720991036116,0.3112343393228461,999.4686862849716,34.063504829262534,801.5521614154027,17.64462999664069
Barcelona,482.4632857774571,Weekday,Entire home/apt,False,False,6.0,True,0,1,10.0,94.0,2,1.1217972102157243,0.8213882981877884,557.7428776057629,19.00877682864565,1025.1559847738115,22.56683833056424
Barcelona,190.84413619754693,Weekday,Private room,False,True,2.0,False,0,0,10.0,94.0,1,0.7843736734862925,0.1846111198726751,748.699120590573,25.516873574796524,1600.902395596323,35.24078879801523
Barcelona,277.6549444922848,Weekday,Private room,False,True,5.0,True,1,0,10.0,99.0,2,0.8475880348846649,0.1358117625165122,789.9334068465919,26.922204555433787,1635.462456634762,36.00156210640202
Barcelona,422.4172039006679,Weekday,Entire home/apt,False,False,5.0,False,0,1,10.0,93.0,2,1.9849066802673097,0.296521819323785,711.1501943809103,24.23714560850006,699.677329578098,15.402051409409289
Barcelona,764.7729652989503,Weekday,Entire home/apt,False,False,6.0,False,0,1,9.0,89.0,2,1.986303656361805,0.4982949093325708,531.3180996560068,18.10817777671392,633.7004750065104,13.949697784409798
Barcelona,161.75204226499406,Weekday,Private room,False,True,2.0,False,0,1,9.0,87.0,1,2.820348291309548,0.5819148118409178,304.6051025161818,10.381433178407304,499.9790003184796,11.006076574145643
Barcelona,185.2584541624968,Weekday,Private room,False,True,2.0,False,1,0,10.0,94.0,1,1.9401381595330656,0.4832787432440187,352.70685583768807,12.020818512882853,693.7994067954276,15.272660238576554
Barcelona,155.00267647264178,Weekday,Private room,False,True,2.0,False,1,0,8.0,76.0,1,1.590899650762723,0.3887661133170206,335.7931437707183,11.4443719262314,812.4156270945546,17.883768310548252
Barcelona,652.5938510950264,Weekday,Entire home/apt,False,False,5.0,True,0,1,10.0,97.0,3,2.049907859832212,0.4615234410965081,583.6388473625509,19.89135324446873,632.7555262397199,13.92889655379948
Barcelona,182.93108664789256,Weekday,Private room,False,True,2.0,False,1,0,9.0,89.0,1,0.9718893746023126,0.286357980170412,853.2224877962973,29.07919851047521,2174.943654708204,47.87720362839792
Barcelona,182.93108664789256,Weekday,Private room,False,True,2.0,False,1,0,10.0,93.0,1,0.8612041452829797,0.2479218209866927,772.3750886707976,26.323788752935734,1410.2337115281364,31.04358424380532
Barcelona,196.895291735518,Weekday,Private room,False,True,2.0,False,0,0,10.0,90.0,1,2.1358946898959763,0.4535611477550619,490.2498087378602,16.708504184918187,600.6096274370874,13.221266386250155
Barcelona,167.80319780296506,Weekday,Private room,False,True,2.0,True,1,0,10.0,97.0,1,2.350906551463458,0.8670749285966421,416.3009633348015,14.188208264624324,599.6039830919883,13.199129059159484
Barcelona,331.8826075825633,Weekday,Entire home/apt,False,False,4.0,True,0,1,9.0,95.0,2,1.6993088698065295,0.3308638646776827,364.0976631511364,12.409035597875365,830.2575120470347,18.27652311002785
Barcelona,127.30700304885144,Weekday,Private room,False,True,2.0,False,0,0,10.0,100.0,1,2.070685948995662,0.2421487798175426,312.7909206145214,10.660419061757684,695.9930715595655,15.320949551441151
Barcelona,173.3888798380152,Weekday,Private room,False,True,2.0,False,1,0,9.0,93.0,1,1.2303071561524366,0.405261806834975,597.0522465612285,20.34850352306256,1970.4494017260151,43.37565575166503
Barcelona,337.9337631205343,Weekday,Entire home/apt,False,False,2.0,False,0,1,7.0,53.0,1,1.086061486816056,0.2765274225575451,683.6300241532084,23.29921382102416,1577.1969179773346,34.7189582776632
Barcelona,542.7421044057066,Weekday,Entire home/apt,False,False,4.0,False,0,1,9.0,91.0,1,0.7731803155758616,0.4944473302370573,535.8591960991724,18.26294566763893,1064.5541728321543,23.43411370488296
Barcelona,619.0797588847254,Weekday,Entire home/apt,False,False,6.0,False,0,1,10.0,91.0,2,0.7374536177003295,0.4555824096152993,537.896976690657,18.332396516846647,1084.992143507665,23.884016341056743
Barcelona,593.4787162240789,Weekday,Entire home/apt,False,False,5.0,False,0,1,10.0,88.0,2,0.7776301769276247,0.4760207237410087,531.0024388124283,18.09741954604877,1050.75344415183,23.130317192353623
Barcelona,593.4787162240789,Weekday,Entire home/apt,False,False,5.0,False,0,1,10.0,93.0,2,0.7673182893184657,0.4672832393899182,532.1567838658319,18.13676148726296,1057.6045563360233,23.28113125708287
Barcelona,613.2613400982149,Weekday,Entire home/apt,False,False,4.0,False,0,1,8.0,84.0,1,1.0782981220888803,0.1547421874000533,947.3784955409744,32.28818711464686,1237.6820578060783,27.24519128599964
Barcelona,433.8213047222287,Weekday,Entire home/apt,False,False,6.0,False,0,1,9.0,82.0,3,2.690027166573956,0.8013927830908409,364.1161933877077,12.409667138224345,506.4695429028782,11.148953392264284
Barcelona,536.923685619196,Weekday,Entire home/apt,False,False,5.0,False,0,1,10.0,90.0,2,0.1805152267166019,0.1956088059813579,595.5256590209012,20.29647495751988,1420.5812451478837,31.27136530520977
Barcelona,619.0797588847254,Weekday,Entire home/apt,False,False,6.0,False,0,1,9.0,85.0,2,0.4262507177276624,0.2473013969590744,1291.8747332362616,44.02917451867879,1512.1869978176644,33.28788985498813
Barcelona,619.0797588847254,Weekday,Entire home/apt,False,False,6.0,False,0,1,9.0,87.0,2,0.4267889459172541,0.1430877891874724,729.3907268076778,24.85881237298572,1317.4773926743055,29.001732191237416
Barcelona,619.0797588847254,Weekday,Entire home/apt,False,False,6.0,False,0,1,9.0,89.0,2,0.5627972189940169,0.2769416241310744,695.8872548417587,23.71696001205768,1390.9304361419172,30.618659743181848
Barcelona,453.6039285963646,Weekday,Entire home/apt,False,False,6.0,False,0,1,9.0,80.0,2,0.1681406635822037,0.1841858065491754,625.0147273149086,21.30150996664768,1361.2218483605536,29.96468229248265
Barcelona,719.8547722670886,Weekday,Entire home/apt,False,False,6.0,False,0,1,9.0,89.0,2,0.137703112592278,0.147897336175986,638.907279078151,21.774990537446737,1373.3710843860017,30.232124368906405
Barcelona,433.8213047222287,Weekday,Entire home/apt,False,False,4.0,False,0,1,10.0,95.0,1,0.5813533985438623,0.119308985918041,1051.7815824254233,35.84641270298145,1826.4153409517364,40.20502278276618
Barcelona,672.3764749691624,Weekday,Entire home/apt,False,False,6.0,False,0,1,9.0,82.0,2,0.4202914117594288,0.303975936536601,781.8296998983587,26.646017152512623,1590.7473872544945,35.01724581050964
Barcelona,481.29960202015496,Weekday,Entire home/apt,False,False,4.0,False,0,1,10.0,89.0,1,0.9160321586165592,0.2879715933661317,704.3197849265151,24.004354237816443,1364.7975283826884,30.043394014581352
